sentence_id,doc_id,chunk_id,topic,title,source_url,year,sentence,is_event,event_type,annotator,label_method,notes,suggested_is_event,suggested_event_type,rule_confidence,rule_reason,needs_review
rag_003_s4080,rag_003,rag_003_c0017,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Knowledge-Augmented Encoder
Given an input x and
a retrieved document z, the knowledge-augmented encoder
defines p(y | z, x).",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4096,rag_003,rag_003_c0018,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"(2018):
p(y | z, x) =
Jx
Y
j=1
p(yj | z, x)
p(yj | z, x) ∝exp
w⊤
j BERTMASK(j)(joinBERT(x, zbody))

where BERTMASK(j) denotes the Transformer output vector
corresponding to the jth masked token, Jx is the total num-
ber of [MASK] tokens in x, and wj is a learned word em-
bedding for token yj.",,,,,,0,none,high,Structural non-event: math/notation,0
rag_003_s4124,rag_003,rag_003_c0022,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"In Section 4.5, we empirically demonstrate that
this procedure results in stable optimization, provided that
refreshes happen at a sufficiently frequent rate.",,,,,,0,none,high,Structural non-event: document structural text,0
rag_003_s4129,rag_003,rag_003_c0022,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"The trainer then continues to train while the
index builder uses θ′ to construct a new index in the back-
ground.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4157,rag_003,rag_003_c0025,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"We
use a BERT-based tagger trained on CoNLL-2003 data
(Sang & De Meulder, 2003) to identify named entities, and
a regular expression to identify dates.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4162,rag_003,rag_003_c0026,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"We
model this by adding an empty null document ∅to the top
k retrieved documents, allowing appropriate credit to be as-
signed to a consistent sink when no retrieval is necessary.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4184,rag_003,rag_003_c0029,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Benchmarks
A number of benchmarks have been proposed for Open-
QA.",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
rag_003_s4187,rag_003,rag_003_c0029,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"A
deeper justification is given in
Lee et al.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4188,rag_003,rag_003_c0029,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"In all
cases, the predicted answer is evaluated via exact match
with any reference answer, following previous Open-QA
work (Chen et al., 2017).",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4196,rag_003,rag_003_c0030,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,We follow the setting defined by Chen et al.,,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4209,rag_003,rag_003_c0032,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Approaches
such as DrQA (Chen et al., 2017), HardEM (Min et al.,
2019a), GraphRetriever (Min et al., 2019b), and PathRe-
triever (Asai et al., 2019) in Table 1 are in this category.",,,,,,0,none,high,Structural non-event: document structural text,0
rag_003_s4212,rag_003,rag_003_c0032,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"However, REALM adds a novel language
model pre-training step, and backpropagates into the MIPS
index, rather than using a fixed index.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4219,rag_003,rag_003_c0033,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"For the most competitive and comparable generation-based
baseline, we compare to concurrent work which fine-tunes
T5 for Open-QA (Roberts et al., 2020).4
We compare
against the Base, Large, and even larger 11-billio",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4223,rag_003,rag_003_c0034,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Our
knowledge corpus is derived from the December 20, 2018
snapshot of English Wikipedia.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4225,rag_003,rag_003_c0034,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"During fine-
tuning inference, we consider the top-5 candidates, and the
4We initially conducted our own T5 experiments using
the code from https://tinyurl.com/t5-openqa-colab (Raffel et al.,
2019).",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4238,rag_003,rag_003_c0035,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Name
Architectures
Pre-training
NQ
(79k/4k)
WQ
(3k/2k)
CT
(1k /1k)
# params
BERT-Baseline (Lee et al., 2019)
Sparse Retr.+Transformer
BERT
26.5
17.7
21.3
110m
T5 (base) (Roberts et al., 2020)
Transformer Seq2Seq
T5 (Multitask)
27.0
29.1
-
223m
T5 (large) (Roberts et al., 2020)
Transformer Seq2Seq
T5 (Multitask)
29.8
32.2
-
738m
T5 (11b) (Roberts et al., 2020)
Transformer Seq2Seq
T5 (Multitask)
34.5
37.4
-
11318m
DrQA (Chen et al., 2017)
Sparse Retr.+DocReader
N/A
-
20.7
25.7
34m
HardEM (Min",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
rag_003_s4239,rag_003,rag_003_c0036,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"q
T5 (Multitask)
29.8
32.2
-
738m
T5 (11b) (Roberts et al., 2020)
Transformer Seq2Seq
T5 (Multitask)
34.5
37.4
-
11318m
DrQA (Chen et al., 2017)
Sparse Retr.+DocReader
N/A
-
20.7
25.7
34m
HardEM (Min et al., 2019a)
Sparse Retr.+Transformer
BERT
28.1
-
-
110m
GraphRetriever (Min et al., 2019b)
GraphRetriever+Transformer
BERT
31.8
31.6
-
110m
PathRetriever (Asai et al., 2019)
PathRetriever+Transformer
MLM
32.6
-
-
110m
ORQA (Lee et al., 2019)
Dense Retr.+Transformer
ICT+BERT
33.3
36.4
30.1
330m
Ours (X = Wikipedia, Z = Wikipedia)
Dense Retr.+Transformer
REALM
39.2
40.2
46.8
330m
Ours (X = CC-News, Z = Wikipedia)
Dense Retr.+Transformer
REALM
40.4
40.7
42.9
330m
Table 2.",,,,,,0,none,high,Structural non-event: math/notation,0
rag_003_s4242,rag_003,rag_003_c0037,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"ever+Baseline encoder
37.4
38.5
Baseline retriever+REALM encoder
35.3
13.9
Baseline (ORQA)
31.3
13.9
REALM with random uniform masks
32.3
24.2
REALM with random span masks
35.3
26.1
30× stale MIPS
28.7
15.1
entire model can be run on a single machine with a 12GB
GPU.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4258,rag_003,rag_003_c0039,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"ing comprehension data
from SQuAD during its pre-training (100,000+ examples).",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4260,rag_003,rag_003_c0039,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Among all systems, the most direct comparison with
REALM is ORQA (Lee et al., 2019), where the fine-tuning
setup, hyperparameters and training data are identical.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4263,rag_003,rag_003_c0039,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Compared to other retrieval-based systems (Asai et al.,
2019; Min et al., 2019a;b) which often retrieve from 20 to
80 documents, our system gets the overall best performance
while only retrieving 5 documents.",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
rag_003_s4287,rag_003,rag_003_c0042,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"While such salient span masking has not been shown to
be impactful in previous work with standard BERT train-
ing (Joshi et al., 2019), it is crucial for REALM.",,,,,,1,trend_application,high,contains trend/application phrase 'previous work',0
rag_003_s4296,rag_003,rag_003_c0043,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"In this example, “Fermat” is the correct word, and
REALM (row (c)) gives the word a much high probability
compared to the BERT model (row (a)).",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4303,rag_003,rag_003_c0044,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Ex-
amples of this progression include models that condi-
tion on surrounding words (Mikolov et al., 2013a;b), sen-
tences (Kiros et al., 2015; Peters et al., 2018), and para-
graphs (Radford et al., 2018; Devlin et al., 2018).",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
rag_003_s4306,rag_003,rag_003_c0044,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"(2018) proposed
a language model with
the retrieve-and-edit frame-
work (Hashimoto et al., 2018) that conditions on text with
high lexical overlap.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4308,rag_003,rag_003_c0045,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"(2018) proposed
a language model with
the retrieve-and-edit frame-
work (Hashimoto et al., 2018) that conditions on text with
high lexical overlap.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4310,rag_003,rag_003_c0045,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"By jointly learning the re-
triever, REALM has the capacity to depend on information
beyond lexical overlap.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4312,rag_003,rag_003_c0045,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"From this view, our work
share motivations with works such as product key mem-
ory (Lample et al., 2019), which enables sub-linear mem-
ory access in a memory network (Weston et al., 2014;
Graves et al., 2014; Sukhbaatar et al., 2015),
allowing
these scalable memory layers to be integrated into large
language models.",,,,,,1,trend_application,high,contains multiple citation patterns indicating literature trend,0
rag_003_s4315,rag_003,rag_003_c0046,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"One main difference is that our memo-
ries are grounded—each memory is associated with a docu-
ment rather than unnamed value vectors.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4321,rag_003,rag_003_c0046,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Future Work
The work presented here is the minimal instantiation of a
family of REALM-l",,,,,,1,method_proposed,high,third-party propose/introduce verb,0
rag_003_s4333,rag_003,rag_003_c0048,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Neural machine
translation by jointly learning to align and translate.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4344,rag_003,rag_003_c0048,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"In Pro-
ceedings of the 55th Annual Meeting of the Association
for Computational Linguistics (Volume 1: Long Papers),
volume 1, pp.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4345,rag_003,rag_003_c0048,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"1870–1879, 2017.",,,,,,0,none,high,Structural non-event: sentence length too short,0
rag_003_s4347,rag_003,rag_003_c0049,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"In Pro-
ceedings of the 55th Annual Meeting of the Association
for Computational Linguistics (Volume 1: Long Papers),
volume 1, pp.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4357,rag_003,rag_003_c0049,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"arXiv preprint arXiv:1810.04805,
2018.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_003_s4376,rag_003,rag_003_c0050,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"arXiv preprint
arXiv:1907.10529, 2019.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_003_s4379,rag_003,rag_003_c0050,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"ArXiv,
abs/1911.00172, 2019.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4389,rag_003,rag_003_c0051,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Natural questions: a benchmark
for question answering research.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4397,rag_003,rag_003_c0051,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"arXiv preprint
arXiv:1611.01436, 2016.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_003_s4400,rag_003,rag_003_c0051,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"In Proceedings of the Conference of Associa-
tion for Computational Linguistics, 2019.",,,,,,0,none,high,Structural non-event: bibliography/citation pattern,0
rag_003_s4413,rag_003,rag_003_c0052,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Mikolov, T., Sutskever, I., Chen, K., Corrado, G.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4420,rag_003,rag_003_c0053,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"Distributed representations of words and
phrases and their compositionality.",,,,,,0,none,low,Vague keywords without structural confirmation.,1
rag_003_s4421,rag_003,rag_003_c0053,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"In Advances in
neural information processing systems, pp.",,,,,,0,none,high,"No matching rules, default to none.",0
rag_003_s4434,rag_003,rag_003_c0053,rag,REALM: Retrieval-Augmented Language Model Pre-Training,https://arxiv.org/pdf/2002.08909,2020,"of NAACL, 2018.",,,,,,0,none,high,"Structural non-event: bibliography/citation pattern, sentence length too short",0
